chrom,start,end,snps,1.2,1.3,1.4,2.3,2.4,3.4
2L,4230001,4235000,401,-0.0049989,-0.0119523,0.0277851,-0.00951005,0.0603826,0.0327455
2L,4235001,4240000,404,0.000902669,-0.00523,0.0134339,-0.00603297,0.0608023,0.0370055
2L,4240001,4245000,424,-0.00173294,-0.00782299,0.00817357,-0.00839756,0.0415884,0.0216516
2L,4245001,4250000,380,-0.0038414,-0.00892638,0.0183943,-0.00586786,0.0563511,0.023295
2L,4250001,4255000,410,-0.00560954,-0.00309546,0.0106089,-0.0054977,0.0447163,0.0388335
2L,4255001,4260000,418,0.00618823,-0.00438122,0.0109156,0.00433139,0.0629712,0.0215435
2L,4260001,4265000,426,0.00395204,-0.00209886,0.00726238,-0.00453965,0.0508239,0.0290553
2L,4265001,4270000,419,-0.00299345,-0.00818001,0.0184388,-0.0094054,0.0389769,0.0186243
2L,4270001,4275000,453,0.00736121,-0.00181322,0.00306349,-0.00671363,0.0543978,0.0311688
2L,4275001,4280000,458,0.000401097,-0.00434072,0.0105242,-0.00485241,0.0481935,0.0260071
2L,4280001,4285000,365,0.00524147,-0.00109984,0.00032219,-0.00757714,0.0400015,0.0274875
2L,4285001,4290000,375,0.000786686,-0.00785433,0.0130002,-0.00219543,0.0614784,0.026698
2L,4290001,4295000,429,0.00164812,-0.00527728,0.00693483,-0.00800933,0.0487795,0.0302361
2L,4295001,4300000,442,0.00495514,-0.00179339,0.0108405,-0.00657744,0.0607241,0.0366684
2L,4300001,4305000,429,0.00282396,-0.00776024,0.00651385,-0.00693208,0.0507974,0.0222805
2L,4305001,4310000,469,-0.00318269,-0.00968658,0.017508,-0.00986002,0.0446458,0.025989
2L,4310001,4315000,417,0.000874261,-0.0043633,0.0107626,-0.00981174,0.0562058,0.0394138
2L,4315001,4320000,415,0.00101963,-0.00943763,0.0142783,-0.00583903,0.062287,0.0282029
2L,4320001,4325000,421,0.00478221,-0.00076466,0.00597677,-0.00527145,0.0426093,0.0282714
2L,4325001,4330000,441,-0.000489008,-0.00587815,0.0135645,-0.00133844,0.0601942,0.024306
2L,4330001,4335000,426,0.00220707,-0.00194018,0.00829127,-0.0060829,0.0496524,0.0272299
2L,4335001,4340000,452,0.00403978,-0.00790441,0.0153945,-0.00623828,0.0716434,0.034828
2L,4340001,4345000,438,0.00347912,-0.00138083,0.0159806,-0.00974533,0.0632668,0.0440923
2L,4345001,4350000,426,4.0587e-05,-0.00581632,0.0195191,-0.00720785,0.0561765,0.0371102
2L,4350001,4355000,429,-0.00229418,-0.00508375,0.0160516,-0.00179379,0.056197,0.0339354
2L,4355001,4360000,418,0.00217044,-0.0042726,0.0141152,-0.0062254,0.0669385,0.0428997
2L,4360001,4365000,412,5.96467e-05,-0.00694129,0.0133655,-0.00618242,0.0458129,0.0214456
2L,4365001,4370000,407,0.00710486,-0.00731454,0.0162687,-0.000657756,0.0697707,0.0321189
2L,4370001,4375000,412,-0.000241714,-0.00568313,0.00653448,-0.00870264,0.0495001,0.0312223
2L,4375001,4380000,418,-0.00145827,-0.00858931,0.00849902,-0.0034603,0.0473134,0.022997
2L,4380001,4385000,434,-0.00499321,-0.00460143,0.00315341,-0.00241731,0.0271124,0.0152263
2L,4385001,4390000,405,-0.00606692,-0.00802484,0.024619,-0.00252794,0.0515978,0.0159366
2L,4390001,4395000,419,-0.000920358,-0.00629341,0.0103752,-0.00452905,0.0488753,0.0282999
2L,4395001,4400000,488,-0.00562285,-0.00852845,0.0183882,-0.00561994,0.0518799,0.0355188
2L,4400001,4405000,422,0.000130648,-0.00896107,0.0033309,-0.00522905,0.0420319,0.0165012
2L,4405001,4410000,483,0.000749223,-0.0033016,0.0135123,-0.0093927,0.0548546,0.0358839
2L,4410001,4415000,427,-0.00403517,-0.00512476,0.0220992,-0.00558816,0.0516114,0.0317068
2L,4415001,4420000,434,-0.000866874,-0.00795543,0.0261097,-0.00369656,0.0734375,0.0373081
2L,4420001,4425000,411,-0.00239688,-0.00871691,0.0151874,-0.00816181,0.0520007,0.032543
2L,4425001,4430000,427,-0.00127647,-0.00654614,0.0197953,0.00177659,0.0599793,0.0178314
2L,4430001,4435000,427,-0.00727445,-0.00264314,0.0260424,-0.00152847,0.049597,0.0326343
2L,4435001,4440000,418,-0.00221489,-0.0062091,0.0119696,-0.00730402,0.046895,0.0244741
2L,4440001,4445000,426,-0.0075783,-0.0114262,0.00971038,-0.00827395,0.0325066,0.0135892
2L,4445001,4450000,495,-0.00409517,-0.00708928,0.0102291,0.0013764,0.0417209,0.00937897
2L,4450001,4455000,449,0.00233553,-0.0103992,0.00747895,-0.00290194,0.0536034,0.0154397
2L,4455001,4460000,478,-0.00429321,-0.00769147,0.0273354,0.000375729,0.0672688,0.03008
2L,4460001,4465000,462,-0.00520223,-0.00981912,0.0132068,-0.00443055,0.0437513,0.0129309
2L,4465001,4470000,498,0.00146914,-0.00827345,0.0113135,-0.00359063,0.0505071,0.013511
2L,4470001,4475000,470,-0.00356579,-0.00467739,0.0245316,-0.0101561,0.0493574,0.0416666
2L,4475001,4480000,394,-2.55057e-05,-0.00584396,0.0100629,-0.00661397,0.0525349,0.0288301
2L,4480001,4485000,409,0.00341664,-0.0109323,0.0116585,-0.0047206,0.062895,0.0194992
2L,4485001,4490000,432,0.000392543,-0.010398,0.011199,-0.00337707,0.0518191,0.0140497
2L,4490001,4495000,457,-0.0045615,-0.00695103,0.0229122,-0.00679519,0.0560584,0.0351355
2L,4495001,4500000,432,-0.00496703,-0.00694319,0.0228782,0.00289901,0.0550394,0.0120972
2L,4500001,4505000,414,-0.00262828,-0.00674596,0.0212703,-0.0099993,0.0639906,0.0457069
2L,4505001,4510000,423,-0.00712016,-0.00633008,0.0123827,-0.00645458,0.0304862,0.0190348
2L,4510001,4515000,469,-0.00502263,-0.00369084,-0.000187789,-0.000987299,0.0256601,0.0102021
2L,4515001,4520000,417,-0.000717537,-0.0054316,0.0199385,0.000900082,0.0631281,0.0283336
2L,4520001,4525000,427,-0.00322793,-0.00952847,0.0216858,-0.0074904,0.04979,0.0246062
2L,4525001,4530000,430,-0.00189606,-0.00908485,0.0079535,-0.00582588,0.0452255,0.0148335
2L,4530001,4535000,456,-0.00750079,-0.00945502,0.00973323,-0.00570006,0.0303674,0.00831152
2L,4535001,4540000,839,-0.00642433,-0.000751449,-0.00175525,0.00686211,0.00811741,0.0113956
2L,4540001,4545000,479,-0.0154206,-0.0106374,-0.00401419,-0.00233505,0.0307653,0.0164472
2L,4545001,4550000,455,-0.0158294,-0.0150426,0.00466186,-0.00536211,0.0336342,0.00638197
2L,4550001,4555000,369,-0.000742833,-0.00776049,0.0136917,-0.00379646,0.0481282,0.0142187
2L,4555001,4560000,480,-0.00268041,-0.00898647,0.0212227,-0.00527691,0.0555546,0.0256698
2L,4560001,4565000,467,-0.00542141,-0.00785137,0.0119854,-0.00199214,0.0386483,0.00905564
2L,4565001,4570000,403,0.00292747,-0.00819224,0.0188533,-0.00540935,0.0702437,0.0318864
2L,4570001,4575000,426,-0.000527498,-0.00612069,0.0130264,-0.00442174,0.0456363,0.0190072
2L,4575001,4580000,458,-0.00344933,-0.00686868,0.0210007,0.00208128,0.0552525,0.0120141
2L,4580001,4585000,356,-0.00126943,-0.0100491,0.0122687,0.0021631,0.0556715,0.0140022
2L,4585001,4590000,394,-0.00593378,-0.0081686,0.0254315,-0.00584406,0.0540535,0.0292632
2L,4590001,4595000,403,-0.0033517,-0.00822808,0.0106462,-0.00440523,0.0434518,0.0145107
2L,4595001,4600000,344,-0.00450123,-0.0113003,0.0195888,-0.0067049,0.0561241,0.01903
2L,4600001,4605000,147,-0.00963721,-0.00735511,0.0239086,-0.00360108,0.0487352,0.0144338
2L,4605001,4610000,58,0.000481275,-0.0127594,0.00738733,-0.00899342,0.047915,0.0160843
2L,4610001,4615000,370,-0.00684861,-0.0104248,0.0188108,-0.00690738,0.0427021,0.0201079
2L,4615001,4620000,401,-0.00696168,-0.00478099,0.0230638,-0.000295237,0.053247,0.0239213
2L,4620001,4625000,394,-0.00443471,-0.00982672,0.0185348,-0.00668843,0.0509564,0.022641
2L,4625001,4630000,398,-0.0034797,-0.00911196,0.0117205,-0.00623237,0.047294,0.0204777
2L,4630001,4635000,371,-0.0041081,-0.00852487,0.0143455,-0.00318293,0.0486786,0.0202546
2L,4635001,4640000,383,-0.00524213,-0.00796271,0.0166434,-0.00384114,0.0453979,0.0181762
2L,4640001,4645000,486,-0.00214193,-0.00722871,0.0159173,0.00122369,0.0505897,0.0124514
2L,4645001,4650000,545,-0.00212582,-0.00310954,0.00689012,-0.000917165,0.0374635,0.0177427
2L,4650001,4655000,411,-0.00544599,-0.00895365,0.0339152,0.00179586,0.0742285,0.0225637
2L,4655001,4660000,392,-0.000906064,-0.00700604,0.0215432,-0.00609477,0.0625301,0.0308838
2L,4660001,4665000,147,0.00572443,-0.0113185,0.0217588,-0.00795365,0.0722417,0.0350019
2L,4665001,4670000,30,-0.0017754,-0.0170035,0.0126063,-0.00398169,0.0599354,0.00831051
2L,4670001,4675000,398,-0.00320373,-0.00872705,0.0274039,-0.00497907,0.068053,0.0377797
2L,4675001,4680000,375,0.00269782,-0.00642271,0.0133571,-0.000899983,0.0575728,0.0228524
2L,4680001,4685000,457,0.00402123,-0.00754462,0.0209745,-0.000961784,0.0753127,0.0328835
2L,4685001,4690000,431,-0.00131035,-0.00824746,0.0187915,-0.00702751,0.0574233,0.0305554
2L,4690001,4695000,384,-0.00872901,-0.0102142,0.023504,-0.00382998,0.0454771,0.013547
2L,4695001,4700000,408,0.000694475,-0.00611815,0.0145799,-0.0033681,0.050121,0.0197023
2L,4700001,4705000,358,-0.00536095,-0.00929393,0.0288659,-0.00656701,0.054044,0.023477
2L,4705001,4710000,387,-0.00738735,-0.0113027,0.0271848,-0.00459484,0.0517622,0.024404
2L,4710001,4715000,399,0.00426359,-0.00631408,0.0123183,-0.00410011,0.0572771,0.0244292
2L,4715001,4720000,452,0.00771378,-0.002496,0.0142476,-0.0048646,0.0739629,0.0426953
2L,4720001,4725000,404,0.0156773,-0.0054082,0.00943273,0.00533096,0.0818119,0.0263108
2L,4725001,4730000,423,0.00779764,-0.00953658,0.00826483,-0.000165922,0.0621815,0.0183014
2L,4730001,4735000,411,0.00885219,-0.000199721,0.0133002,-0.00593961,0.0733382,0.0436349
2L,4735001,4740000,445,0.0119972,-0.00569,0.00947786,-0.00171515,0.076014,0.0338551
2L,4740001,4745000,369,0.015553,-0.00335638,0.00290981,-0.00491053,0.0654091,0.0310826
2L,4745001,4750000,389,0.0137143,-0.00615951,0.00267459,-7.17168e-05,0.0689661,0.0246896
2L,4750001,4755000,413,0.0103153,-0.0016095,0.00762636,0.000863507,0.064397,0.0298643
2L,4755001,4760000,407,0.0124897,-0.00721502,0.000104137,0.00927659,0.0515801,0.0104415
2L,4760001,4765000,426,0.0125487,-0.00254229,0.00365066,-0.00133712,0.065895,0.0296444
2L,4765001,4770000,413,0.0185485,-0.00226276,0.0071878,0.00540585,0.0769307,0.0204919
2L,4770001,4775000,428,0.0214708,-0.00603913,0.00547383,0.00494383,0.0795911,0.0218455
2L,4775001,4780000,418,0.0176156,-0.00278257,0.00703804,0.000303317,0.0790184,0.0318602
2L,4780001,4785000,425,0.0151562,-0.00491623,0.00321281,0.00197566,0.0695772,0.0210789
2L,4785001,4790000,431,0.0308492,-0.000221145,0.00169453,0.00486107,0.0855346,0.0285707
2L,4790001,4795000,466,0.0130239,-0.00634157,0.0176583,0.00295697,0.0881526,0.0331202
2L,4795001,4800000,447,0.00774818,-0.00718551,0.0229091,-5.52186e-05,0.0919514,0.0444972
2L,4800001,4805000,432,0.00870957,-0.00359243,0.00607692,-0.00281014,0.0570027,0.0245296
2L,4805001,4810000,407,0.0179982,-0.0055253,0.00784271,0.00259344,0.0783187,0.0317117
2L,4810001,4815000,449,0.0197208,0.000812619,0.00666993,-0.00552373,0.0799212,0.0492703
2L,4815001,4820000,420,0.0183048,0.000813581,0.00807298,-0.00608178,0.0782653,0.0418453
2L,4820001,4825000,375,0.00293833,-0.00356998,0.00688418,-0.00705435,0.0519984,0.0314331
2L,4825001,4830000,399,0.0221957,-0.00137756,0.00488236,-0.000119136,0.0867483,0.0400567
2L,4830001,4835000,457,0.0159912,-0.0069045,0.0078788,-0.00273086,0.0814813,0.0336305
2L,4835001,4840000,388,0.0156423,-0.00597688,0.0111967,-0.0038896,0.0851874,0.033773
2L,4840001,4845000,416,0.022066,0.00150889,0.00729429,-0.00184418,0.0865812,0.0468844
2L,4845001,4850000,360,0.0160222,-0.00495336,0.00548444,-0.00514588,0.0685349,0.0300296
2L,4850001,4855000,420,0.0178623,-0.00485602,0.0173144,-0.00280229,0.09622,0.0431245
2L,4855001,4860000,411,0.0235277,-0.0024802,0.0147284,-0.00256182,0.0998471,0.0487287
2L,4860001,4865000,429,0.00780407,-0.00497418,0.0168656,-0.0065724,0.0827673,0.0504799
2L,4865001,4870000,377,0.00809187,-0.00493391,0.0187772,-6.8689e-05,0.083448,0.039728
2L,4870001,4875000,440,0.00258628,-0.00822485,0.0312587,-0.000934433,0.090382,0.0393077
2L,4875001,4880000,361,-0.00452629,-0.00876155,0.00771657,-0.00254769,0.037344,0.00848322
2L,4880001,4885000,407,0.00227394,-0.00672033,0.0300037,-0.00348096,0.082534,0.0456874
2L,4885001,4890000,397,0.00572311,-0.00934784,0.0297325,0.00883118,0.0873906,0.0271001
2L,4890001,4895000,369,-0.0010904,-0.00953204,0.0213382,-0.00352339,0.0684222,0.034533
2L,4895001,4900000,434,-0.000167554,-0.0061972,0.0242221,0.00795378,0.0738756,0.0229202
2L,4900001,4905000,444,-0.00119921,-0.00972636,0.0186823,0.00525536,0.0615255,0.0141666
2L,4905001,4910000,387,-0.000295073,-0.00557572,0.0137663,-0.00599017,0.0504875,0.0201141
2L,4910001,4915000,451,-0.00179506,-0.00947176,0.0197074,0.00118847,0.0595942,0.0136265
2L,4915001,4920000,273,0.00408161,-0.00924038,0.00757707,0.00971744,0.0562781,-0.000385995
2L,4920001,4925000,159,-0.00074287,-0.00136227,0.012914,0.00340597,0.0463793,0.0072636
2L,4925001,4930000,405,0.00108982,-0.00476505,0.0235469,0.00575422,0.0761774,0.0284524
2L,4930001,4935000,422,-0.00127528,-0.000683208,0.018777,0.00281054,0.0621493,0.0295965
2L,4935001,4940000,478,-0.00466426,-0.0119788,0.00917238,-0.00434257,0.041553,0.0120934
2L,4940001,4945000,428,0.00246465,-0.012417,0.00812441,-0.00638545,0.0418198,0.00449411
2L,4945001,4950000,441,0.00121579,-0.00792414,0.0104054,-0.000743296,0.0517371,0.014
2L,4950001,4955000,385,-0.00375157,-0.0098341,0.0239704,0.000279908,0.0655027,0.018689
2L,4955001,4960000,418,-0.00170393,-0.00875925,0.0221372,0.0015667,0.0649005,0.0168318
2L,4960001,4965000,459,-0.00708343,-0.00790466,0.0259868,-0.00485713,0.051482,0.0235532
2L,4965001,4970000,452,0.00489081,-0.0124341,0.0240929,-0.000235992,0.0868845,0.0320423
2L,4970001,4975000,398,0.011354,-0.00484017,0.0301766,0.00017933,0.100883,0.045555
2L,4975001,4980000,420,-0.00229091,-0.00851433,0.0205482,0.00427878,0.0640954,0.0142348
2L,4980001,4985000,426,-0.00176649,-0.0111317,0.0244901,-0.000994376,0.0698073,0.0167623
2L,4985001,4990000,408,0.00469492,-0.0047447,0.0171448,0.00632159,0.0654942,0.0161666
2L,4990001,4995000,387,-0.00180308,-0.00798031,0.0190643,-9.25368e-05,0.0592656,0.0212614
2L,4995001,5000000,359,0.005638,-0.00884787,0.0159619,-0.000748854,0.0676778,0.0224855
2L,5000001,5005000,460,-0.00402586,-0.0103908,0.0240646,0.00166151,0.0602173,0.0110364
2L,5005001,5010000,424,0.00086906,-0.00638871,0.0302384,0.00598525,0.0747304,0.0294748
2L,5010001,5015000,460,0.00387175,-0.00544657,0.0138019,4.89009e-05,0.0635392,0.0215718
2L,5015001,5020000,466,-0.00268104,-0.00956218,0.0231625,-0.00500553,0.0646117,0.0283988
2L,5020001,5025000,367,-0.00524613,-0.00773398,0.0220743,-0.00615919,0.0589708,0.0305009
2L,5025001,5030000,382,-0.00293809,-0.00588046,0.0270598,0.00485617,0.0673688,0.0195934
2L,5030001,5035000,410,-0.000715136,-0.0109301,0.0205926,-0.00446173,0.0594174,0.0262886
2L,5035001,5040000,417,0.00535641,-0.00695101,0.0225867,-0.000391955,0.0833678,0.0325072
2L,5040001,5045000,357,-0.00267527,-0.0107243,0.0231686,-0.00743547,0.0682946,0.0310047
2L,5045001,5050000,393,-0.00472179,-0.00591383,0.0409575,-0.00998948,0.0733824,0.0463444
2L,5050001,5055000,451,0.00164065,-0.00743621,0.0198878,-0.00153538,0.0720932,0.0256364
2L,5055001,5060000,418,-0.00342364,-0.0103674,0.030439,-0.00143224,0.0717284,0.0277928
2L,5060001,5065000,451,0.00759407,-0.00906657,0.0133788,-0.000550569,0.0663501,0.0222913
2L,5065001,5070000,379,0.00443013,-0.00941958,0.0151423,-0.00119233,0.0719793,0.025832
2L,5070001,5075000,376,-0.000532196,-0.00941494,0.0228276,-0.00580122,0.0648959,0.03139
2L,5075001,5080000,378,-0.00358955,-0.0103774,0.0330474,-0.00577661,0.0712812,0.0425309
2L,5080001,5085000,406,0.00368144,-0.00784311,0.0212081,0.00359717,0.0672527,0.0269115
2L,5085001,5090000,430,-0.00335286,-0.00683121,0.0199159,-0.00210802,0.0602827,0.0282546
2L,5090001,5095000,449,-0.00429787,-0.0104123,0.032362,0.00383587,0.0721479,0.0233104
2L,5095001,5100000,437,-0.0044025,-0.00366849,0.0219656,-0.00228495,0.0426099,0.0140456
2L,5100001,5105000,413,-0.00109977,-0.00658768,0.0131186,0.00469413,0.054366,0.00890082
2L,5105001,5110000,419,0.00216888,-0.00719661,0.0199384,-0.00682244,0.0709532,0.0378533
2L,5110001,5115000,408,-0.0032028,-0.00786142,0.00892022,-0.00373873,0.0457003,0.0193656
2L,5115001,5120000,404,-0.000570799,-0.00872323,0.0176474,0.0035242,0.0618813,0.0154577
2L,5120001,5125000,422,0.00153584,-0.00788029,0.0232724,0.00254698,0.0760304,0.0260986
2L,5125001,5130000,468,-0.00232608,-0.00930031,0.0214836,-0.00479022,0.0521753,0.0202715
2L,5130001,5135000,469,0.000200371,-0.0105127,0.0252847,0.00557886,0.0773424,0.0169075
2L,5135001,5140000,446,0.00354599,-0.00890817,0.0273057,-0.00162855,0.0795359,0.0325354
2L,5140001,5145000,472,-0.000394476,-0.00889108,0.0230804,-0.0033673,0.0655312,0.0306165
2L,5145001,5150000,410,0.0020705,-0.00567718,0.00938068,-0.00160119,0.0478602,0.0152725
2L,5150001,5155000,392,0.000873046,-0.00854502,0.0133641,-0.00251814,0.0574968,0.016421
2L,5155001,5160000,377,0.000472898,-0.00725483,0.0291323,-0.00481345,0.0776658,0.0329192
2L,5160001,5165000,472,-0.00019888,-0.0108694,0.0202386,-0.00466556,0.0661562,0.0272742
2L,5165001,5170000,535,-0.00604144,-0.011662,0.0241532,0.00255758,0.0528639,0.0185501
2L,5170001,5175000,498,-0.0130171,-0.0104972,0.00026854,0.0132405,0.0169202,0.0181639
2L,5175001,5180000,313,-0.00889622,-0.0155345,0.000441896,-0.00539259,0.0140833,-0.00806286
2L,5180001,5185000,488,0.00786029,-0.010139,0.00568476,-0.000609974,0.0339469,0.00447532
2L,5185001,5190000,436,0.00292802,-0.00568606,0.0220676,0.00145517,0.0745391,0.0316618
2L,5190001,5195000,419,0.00541474,-0.00902489,0.0171713,-0.00797691,0.0776981,0.0397992
2L,5195001,5200000,434,0.00487792,-0.00786649,0.0198177,-0.00725341,0.077389,0.0410383
2L,5200001,5205000,470,-0.000931964,-0.0081413,0.0268881,-0.00290019,0.0726575,0.0358087
2L,5205001,5210000,391,-0.00796971,-0.0101647,0.0090868,-0.00365149,0.0242023,0.0014857
2L,5210001,5215000,730,-0.00558108,-0.00892697,0.00568703,-0.00483966,0.0284779,0.0066175
2L,5215001,5220000,406,-0.00406133,-0.00760336,0.0340322,-0.00404082,0.0716567,0.043561
2L,5220001,5225000,403,0.00585579,-0.0086327,0.0210585,-0.005327,0.0831608,0.0392849
2L,5225001,5230000,381,-0.00726977,-0.00591555,0.0394388,0.00495685,0.0709832,0.0172071
2L,5230001,5235000,395,-0.0037029,-0.00857655,0.0163455,0.000754471,0.0516515,0.007945
2L,5235001,5240000,414,0.00359546,-0.0102274,0.0229281,0.0130943,0.080279,0.0100101
2L,5240001,5245000,438,-0.00369716,-0.00510799,0.0507333,-0.00014025,0.0944229,0.0590671
2L,5245001,5250000,414,-0.00252145,-0.00861591,0.0367173,-0.00244473,0.0824107,0.0412133
2L,5250001,5255000,415,0.0057281,-0.00908631,0.0242502,0.00402291,0.093382,0.0293228
2L,5255001,5260000,408,0.00645088,-0.00913821,0.0246764,0.0026668,0.0903275,0.02762
2L,5260001,5265000,408,-0.00176789,-0.0101747,0.025542,0.00434063,0.076541,0.0178928
2L,5265001,5270000,408,0.00161563,-0.0106945,0.0271333,0.00774623,0.0788054,0.0173956
2L,5270001,5275000,459,0.000333258,-0.00899552,0.0172376,0.00197394,0.067899,0.0230613
2L,5275001,5280000,379,0.00139113,-0.00967429,0.0312817,-0.000965604,0.0880955,0.0328137
2L,5280001,5285000,398,0.00117433,-0.00781069,0.015487,0.00563407,0.064421,0.0106315
2L,5285001,5290000,403,0.00845597,-0.00755381,0.0297388,-0.00533455,0.0836003,0.0403457
2L,5290001,5295000,382,0.00138508,-0.00167864,0.0297691,0.00123619,0.0771726,0.0428707
2L,5295001,5300000,387,-0.000342948,-0.00405711,0.0270534,0.00877526,0.0770843,0.017995
2L,5300001,5305000,446,0.00138135,-0.00531035,0.0191666,0.0114535,0.0701259,0.0159243
2L,5305001,5310000,409,7.70532e-05,-0.00816317,0.0363131,-0.00184817,0.0909585,0.0367586
2L,5310001,5315000,433,0.00568473,-0.00803012,0.0457627,0.00193164,0.122314,0.0590034
2L,5315001,5320000,335,0.0147017,-0.00907066,0.00965397,-0.0008669,0.0894548,0.0296391
2L,5320001,5325000,319,0.00953007,-0.0109183,0.04113,-4.82671e-05,0.120158,0.047421
2L,5325001,5330000,428,0.00235374,-0.00950021,0.0347693,0.000622635,0.0984228,0.0482545
2L,5330001,5335000,425,0.00470361,-0.00889433,0.0320318,0.0107321,0.0960083,0.0267264
2L,5335001,5340000,417,0.00244623,-0.00203469,0.0399914,0.0143391,0.0994437,0.0317624
2L,5340001,5345000,250,0.00356489,-0.0152077,0.022864,0.00506687,0.0943202,0.0351052
2L,5345001,5350000,419,3.08859e-05,-0.0051584,0.0454239,0.0115198,0.102124,0.0259347
2L,5350001,5355000,421,0.00278854,-0.00975131,0.0404932,0.00841425,0.0981032,0.0261309
2L,5355001,5360000,439,-0.00195592,-0.0123796,0.0387716,0.00641135,0.090073,0.0227459
2L,5360001,5365000,431,0.00037991,-0.0121003,0.0346563,0.0012123,0.0898004,0.0298073
2L,5365001,5370000,324,0.0029791,-0.0123263,0.0291185,-0.000562334,0.0871966,0.0308194
2L,5370001,5375000,391,0.00352228,-0.00503893,0.0409689,0.00910423,0.0994558,0.0332476
2L,5375001,5380000,413,0.0139422,-0.00592575,0.0270307,0.00448337,0.0984202,0.0347022
2L,5380001,5385000,437,0.0111043,-0.0104896,0.0141333,1.35064e-05,0.0786323,0.0240262
2L,5385001,5390000,430,0.00371824,-0.00403928,0.0238814,0.00199374,0.0793565,0.0303851
2L,5390001,5395000,392,0.0043807,-0.0101473,0.0250265,0.0148172,0.0840847,0.0107435
2L,5395001,5400000,447,0.00233947,-0.00953452,0.022125,0.00187819,0.0731044,0.0202611
2L,5400001,5405000,441,0.0053293,-0.0101665,0.0358993,0.000928688,0.0972493,0.0362529
2L,5405001,5410000,393,0.00482256,-0.00626489,0.0244238,0.00661983,0.0801107,0.0193245
2L,5410001,5415000,427,0.000106615,-0.00972598,0.0183255,-0.00128184,0.0655328,0.0192442
2L,5415001,5420000,383,0.0107804,-0.00863194,0.0163622,0.0230049,0.0897613,0.0104264
2L,5420001,5425000,400,0.00285069,-0.00922816,0.0314754,-0.0022001,0.0936433,0.0463797
2L,5425001,5430000,404,0.00643633,-0.0098101,0.0243998,0.00784005,0.0865915,0.0187216
